22666 0.7725 0.9025 t s f 6895	t,aa
21840 0.6 0.8 l eh ax 8824	l,r
21330 0.56 0.72 n eh ax 1571	n,m
20096 0.6325 0.9225 r eh ax 6509	r,s
10596 0.6725 0.8425 r eh ax 3851	r,k
4236 0.4425 0.7125 r ax ih 3851	r,y
4635 0.48 0.76 d ax ae 6509	d,l
4063 0.435 0.605 hh ax ih 8824	f,hh
8595 0.3675 0.5575 s ax ih 1571	g,s
14302 0.1925 0.6625 k ae s 0511	n,k
5990 0.3525 0.6125 w ax uh 1571	w,p
8227 0.4675 0.6475 n ax ae 0511	n,hh
10808 0.46 0.65 y ax ih 2294	w,y
15524 0.175 0.565 v ax ae 8193	v,f
15125 0.5675 0.6975 d v ih 2294	p,d
22212 0.7525 0.8925 k eh ax 5189	k,d
22122 0.6675 0.9475 d ax ih 5189	d,y
18264 0.6125 0.7925 w ax ih 3347	v,w
18705 0.535 0.805 r eh s 3851	p,r
12935 0.5275 0.9075 m ax ae 4926	m,k
12243 0.71 0.87 z ax ae 8824	p,z
13491 0.3675 0.7175 s eh ax 6895	s,n
9205 0.735 0.915 m ae s 5802	v,m
2300 0.4525 0.6425 g t eh 5802	g,m
8875 0.4825 0.7525 hh ax ih 2741	g,hh
24261 0.6775 0.8775 s eh ax 3347	s,n
9086 0.3925 0.8725 w s aa 8193	w,g
19132 0.6125 0.7425 m t eh 0188	r,m
14407 0.5775 0.8075 m ax ae 5189	g,m
16993 0.5725 0.8725 l ae s 8193	z,l
13369 0.3325 0.8125 p ax ae 6895	p,f
23874 0.4475 0.6375 r aa d 4926	r,n
291 0.5825 0.7925 hh v ih 3851	b,hh
14932 0.41 0.7 m ax ae 6895	v,m
18781 0.325 0.565 t ax ae 2294	t,z
1708 0.485 0.695 r t eh 6509	r,g
11684 0.2575 0.5575 n ae s 5189	n,b
22806 0.4875 0.6675 r v ih 6509	r,hh
16648 0.47 0.61 d ax ih 2294	g,d
13531 0.4875 0.7675 l ax ae 0188	b,l
17209 0.5675 0.7575 m ax ae 2294	m,s
14989 0.42 0.6 m eh ax 5189	n,m
801 0.5725 0.7425 p ae s 2294	p,d
24447 0.5125 0.7925 n ae s 3347	n,l
21320 0.6675 0.8275 n ax ih 1571	g,n
14407 0.5775 0.8075 m ax ae 5189	p,m
12212 0.5925 0.8425 b ax ae 5802	s,b
401 0.4425 0.7025 t ax ae 5189	t,s
807 0.39 0.62 r eh ax 2741	r,hh
19013 0.4775 0.7875 p s aa 3347	g,p
17209 0.5675 0.7575 m ax ae 2294	m,k
23982 0.58 0.68 n ax ih 0188	y,n
24616 0.6225 0.7825 v eh ax 2741	k,v
24271 0.4775 0.6675 g ax ih 5189	g,b
12420 0.66 0.94 p ax ae 6509	p,l
1041 0.445 0.645 r t eh 6895	r,y
10467 0.2475 0.5575 s ax ae 3347	k,s
8393 0.355 0.565 k eh ax 1571	k,s
3360 0.395 0.565 w g ih 8824	n,w
25696 0.4125 0.6125 n ae s 3347	n,b
10373 0.745 0.945 r eh ax 8824	p,r
11091 0.5225 0.8725 t s eh 0188	t,w
3213 0.2525 0.5825 v ax ih 6895	y,v
11830 0.5775 0.7175 r v ih 1571	w,r
23564 0.395 0.605 n ae s 3347	d,n
16012 0.3125 0.5725 n ax ae 3347	n,m
21634 0.3725 0.5725 v ax eh 2294	v,g
15065 0.5675 0.7975 n ax ae 3851	n,m
17106 0.6675 0.8575 k eh ax 3347	r,k
20136 0.4775 0.7075 t v ih 8193	t,hh
4255 0.345 0.585 n ax ae 0511	p,n
18407 0.4975 0.7975 s t eh 3347	s,f
25673 0.595 0.805 n eh s 8824	r,n
12527 0.7175 0.9375 l ax ae 1571	t,l
18465 0.59 0.8 k ae s 2294	m,k
7219 0.5975 0.7675 m eh ax 8193	m,s
7211 0.445 0.615 k eh ax 2294	k,v
25143 0.4775 0.8875 k ax ih 2741	y,k
25865 0.5425 0.8525 y ax ih 5189	r,y
7512 0.4925 0.8125 p ax ae 6895	p,f
24903 0.55 0.7 f eh ax 8824	r,f
1406 0.425 0.765 t ax ae 1571	t,l
24580 0.38 0.55 w v ih 8824	w,m
12492 0.3475 0.6075 hh ax ih 5189	k,hh
8059 0.66 0.91 n ae s 0188	n,l
23695 0.7625 0.9325 k ax ae 5802	k,l
1742 0.5 0.76 hh ax ae 2294	d,hh
10611 0.4375 0.6375 l ax ih 2741	y,l
7884 0.62 0.79 r t eh 2294	r,hh
25492 0.66 0.9 s eh ax 3851	s,n
18472 0.6025 0.8125 s eh ax 3347	z,s
3765 0.3925 0.6525 n eh ax 2294	f,n
11674 0.36 0.62 d ax ae 5189	p,d
14502 0.4975 0.7975 hh ax ih 8193	p,hh
25750 0.2975 0.6475 g ax ae 5189	g,t
8976 0.69 0.93 r eh ax 0188	r,s
8249 0.715 0.835 n ax ih 0511	n,w
8463 0.36 0.58 hh v ih 0188	t,hh
2897 0.385 0.645 r t eh 2741	r,y
11630 0.6375 0.8375 l eh ax 3851	z,l
15428 0.555 0.745 k eh ax 2294	k,hh
10795 0.325 0.555 t aa d 0188	t,n
17469 0.5525 0.8025 t s aa 6509	t,l
8946 0.48 0.74 s ax ae 6509	s,n
5619 0.5775 0.8475 s eh ax 4926	k,s
15460 0.55 0.66 n ax ae 0511	v,n
5207 0.5125 0.6825 hh ax ih 1571	hh,y
12046 0.3675 0.6575 s t eh 6509	k,s
13169 0.3525 0.6325 v ae s 3347	v,n
10341 0.6775 0.7675 n ax ih 2294	y,n
9836 0.3325 0.5625 k ax ae 2294	k,d
3180 0.1925 0.5825 r eh s 8824	r,n
4121 0.625 0.755 l ax ae 8824	v,l
3346 0.63 0.8 n eh ax 0511	n,hh
18447 0.515 0.685 k eh ax 5802	f,k
6091 0.6775 0.7875 hh ax ih 4926	f,hh
23536 0.625 0.875 hh v ih 8193	w,hh
14348 0.44 0.7 p ax ae 4926	p,m
1399 0.355 0.555 d ae s 3347	p,d
24678 0.6275 0.9175 r eh ax 1571	r,m
20881 0.5 0.79 s t eh 0511	s,hh
22147 0.6925 0.8425 v ax ae 8824	v,hh
15065 0.5675 0.7975 n ax ae 3851	d,n
10895 0.425 0.575 r t eh 5802	r,f
13967 0.2925 0.5525 b v ih 5802	b,l
10795 0.325 0.555 t aa d 0188	r,t
17039 0.645 0.935 r eh ax 3851	l,r
10058 0.5225 0.6925 r eh ax 2294	r,k
8899 0.6125 0.7825 z ax ae 6895	z,f
440 0.6175 0.9075 hh ax ae 8824	f,hh
12404 0.59 0.79 n eh ax 5189	f,n
22673 0.68 0.82 r aa d 8824	r,t
23636 0.3925 0.5825 k eh ax 3347	p,k
18606 0.5 0.65 f eh ax 8824	f,n
24737 0.4275 0.6175 t s aa 2294	t,w
8938 0.6975 0.8675 k eh ax 3851	k,v
24903 0.66 0.82 n ax ih 8824	g,n
12664 0.4075 0.7275 k ax ae 5802	b,k
14074 0.5675 0.8475 s eh ax 5189	v,s
1041 0.445 0.645 r t eh 6895	r,t
11021 0.7425 0.8925 d v ih 1571	v,d
11021 0.7425 0.8925 d v ih 1571	t,d
9573 0.4375 0.5975 r eh ax 2294	r,n
20997 0.6075 0.8775 m ax ae 1571	g,m
16611 0.3625 0.6125 l ax ae 1571	v,l
6046 0.5325 0.7525 s v ih 1571	t,s
21944 0.6925 0.8725 m ax ih 1571	y,m
15203 0.6075 0.8475 m ax ae 8193	d,m
14123 0.5225 0.7125 w ax uh 6509	w,l
14312 0.5625 0.6825 d eh ax 6895	k,d
18057 0.58 0.9 d ae s 3851	z,d
17083 0.4025 0.5825 r eh ax 3851	l,r
10543 0.51 0.64 hh ax ih 6509	hh,y
2908 0.4275 0.6175 g ax uh 4926	g,l
22986 0.4275 0.6075 w t eh 5802	w,hh
4430 0.2525 0.7125 r eh ax 0511	l,r
16515 0.7325 0.8325 n ax ih 8824	y,n
21744 0.45 0.65 r t eh 3851	r,b
3415 0.2925 0.5525 n ax ae 6895	g,n
9564 0.51 0.89 w t eh 4926	t,w
20813 0.4775 0.6375 l ax ih 0188	y,l
20899 0.615 0.805 r t eh 3851	l,r
12929 0.635 0.765 n ax ih 8824	g,n
24745 0.51 0.73 t s aa 4926	g,t
3265 0.72 0.87 v ih hh 4926	v,r
255 0.4375 0.5875 w v ih 8824	w,b
16922 0.3975 0.7975 p ax ae 8193	p,b
4097 0.715 0.945 s ax ih 2294	g,s
3456 0.5625 0.7725 n ae s 1571	n,l
13253 0.5625 0.7725 r eh ax 3851	v,r
2897 0.385 0.645 r t eh 2741	r,hh
23667 0.5225 0.7625 v eh ax 2741	v,hh
382 0.5375 0.7175 f d ao 5189	y,f
6454 0.4275 0.6275 m ax ae 2294	hh,m
13185 0.625 0.825 r t eh 2294	r,b
681 0.515 0.745 l ax ae 5802	l,s
18447 0.515 0.685 k eh ax 5802	k,hh
26217 0.5175 0.8375 p v ih 1571	p,d
22327 0.2575 0.6575 z ae s 0511	z,k
22721 0.695 0.935 n ae s 3347	n,m
15137 0.4975 0.7475 s t eh 8824	s,d
25220 0.6725 0.8625 hh ax ih 5802	k,hh
14885 0.495 0.715 r eh ax 0511	p,r
3415 0.2925 0.5525 n ax ae 6895	f,n
2043 0.5525 0.8325 p ax ih 2741	p,hh
13751 0.5325 0.8325 t ae s 5802	t,p
24658 0.57 0.69 v eh ax 0511	v,n
19136 0.715 0.895 hh t eh 1571	d,hh
24745 0.51 0.73 t s aa 4926	t,l
371 0.8075 0.9175 f t eh 0188	f,k
1367 0.625 0.915 t ae s 0511	v,t
14123 0.7925 0.9225 n ax ih 6509	n,hh
19424 0.1875 0.7075 w s aa 2741	w,g
20136 0.4775 0.7075 t v ih 8193	t,d
24776 0.555 0.795 r aa d 8193	r,b
19930 0.4 0.61 z eh ax 0511	p,z
4105 0.4025 0.5925 l eh ax 5189	l,s
19554 0.3225 0.5525 n ae s 0188	p,n
17078 0.5025 0.7625 d ae s 2741	z,d
21840 0.6 0.8 l eh ax 8824	n,l
25865 0.5425 0.8525 y ax ih 5189	d,y
16003 0.5275 0.7875 hh v ih 3347	hh,m
7864 0.5625 0.8225 f ax ae 5802	v,f
3102 0.5825 0.7625 w ax ih 6509	w,d
8857 0.5325 0.8125 p ax ih 1571	p,hh
17842 0.5125 0.7725 hh ax ih 2741	n,hh
11630 0.6375 0.8375 l eh ax 3851	d,l
9674 0.5925 0.8625 p s aa 0511	g,p
18071 0.41 0.58 r eh ax 5189	r,s
21020 0.5125 0.7125 s eh ax 6509	m,s
12420 0.66 0.94 p ax ae 6509	g,p
21911 0.4825 0.7325 s ax ae 6509	k,s
23802 0.22 0.58 f ax ae 0188	g,f
6110 0.6225 0.8525 s ax ih 1571	s,y
8105 0.6325 0.8125 s ax ae 5802	s,d
18466 0.6025 0.8025 n ax ae 2294	n,m
4120 0.67 0.82 f eh ax 8824	v,f
1739 0.55 0.69 n g ax 8824	y,n
8064 0.4825 0.6925 z ae s 8193	z,d
8114 0.615 0.845 b t eh 8824	r,b
18563 0.58 0.85 p ax ih 3851	p,hh
17487 0.6425 0.7725 d ax ih 5802	w,d
13063 0.6525 0.9025 n ae s 1571	n,k
23857 0.215 0.665 n ax ae 0511	d,n
6025 0.4675 0.7775 f s aa 2741	w,f
2653 0.4375 0.7775 m ax ae 3851	l,m
12775 0.46 0.91 b ax ae 0188	b,l
7050 0.605 0.775 l eh ax 6509	l,r
11593 0.55 0.72 z ax ae 8824	z,d
17328 0.5375 0.8075 s ax ae 6509	v,s
13753 0.6375 0.9475 hh ax ih 6895	n,hh
1995 0.4675 0.7175 p ae s 3347	p,n
12775 0.46 0.91 b ax ae 0188	t,b
5926 0.2675 0.6775 l ax ae 0511	l,m
5829 0.525 0.675 n ax ae 5189	p,n
20146 0.745 0.905 n ae s 2294	n,m
9573 0.4375 0.5975 r eh ax 2294	r,k
6660 0.4075 0.5575 n ax ae 1571	p,n
7512 0.4925 0.8125 p ax ae 6895	p,b
18637 0.52 0.73 p eh ax 8193	p,z
24447 0.5125 0.7925 n ae s 3347	p,n
5125 0.4225 0.5925 r eh ax 2741	r,d
17381 0.5775 0.8175 s eh ax 0188	l,s
291 0.5825 0.7925 hh v ih 3851	v,hh
18923 0.6275 0.9075 l ax ae 5802	t,l
11666 0.395 0.665 n ax ae 1571	t,n
13485 0.4075 0.6575 s ax ae 6509	s,hh
22590 0.34 0.56 v v ih 8824	v,f
4580 0.4525 0.7225 n ax ae 6895	v,n
11803 0.3825 0.6625 l ax ih 3347	y,l
10108 0.5225 0.6825 b ax ih 3851	b,f
22779 0.46 0.76 n ae s 3851	p,n
18714 0.4175 0.7475 w v ih 3851	w,s
13630 0.7975 0.9375 r ax ih 0188	r,g
23259 0.5475 0.8175 l ax ae 1571	f,l
5220 0.4425 0.6225 k t eh 2294	k,w
12404 0.59 0.79 n eh ax 5189	r,n
19415 0.6675 0.9375 s ax ih 0511	s,y
13438 0.7525 0.9425 d ax ih 0188	g,d
25378 0.6525 0.8425 t v ih 5802	t,s
12742 0.485 0.695 w s aa 0188	w,f
19429 0.6625 0.8425 v ah b 5802	v,s
17156 0.57 0.79 n aa d 8193	z,n
23857 0.215 0.665 n ax ae 0511	n,b
7884 0.62 0.79 r t eh 2294	r,f
2705 0.6175 0.8275 b ax ih 1571	y,b
10341 0.6775 0.7675 n ax ih 2294	g,n
23136 0.715 0.875 r v ih 8824	r,s
8150 0.5 0.72 s ah b 8824	v,s
21911 0.4825 0.7325 s ax ae 6509	z,s
526 0.3175 0.6275 hh ax ae 2294	b,hh
4860 0.4975 0.7575 hh ax ih 2741	n,hh
15307 0.6475 0.8775 t s aa 6509	g,t
24175 0.7325 0.9125 z ax ae 5189	t,z
659 0.46 0.73 n ae s 6509	d,n
4120 0.67 0.82 f eh ax 8824	f,k
24077 0.52 0.78 k ax ae 6509	f,k
17600 0.3375 0.6775 k d ao 6895	y,k
5829 0.525 0.675 n ax ae 5189	n,k
11021 0.7425 0.8925 d v ih 1571	s,d
24049 0.545 0.855 p ax uh 2294	p,l
9892 0.42 0.67 r eh ax 4926	r,k
17262 0.6775 0.8275 n ax ae 0188	n,l
9790 0.595 0.705 b v ih 5802	b,l
22585 0.5225 0.6825 d ax ih 3347	w,d
23075 0.2575 0.5775 m ax ae 5802	v,m
12212 0.5925 0.8425 b ax ae 5802	b,hh
12420 0.66 0.94 p ax ae 6509	p,s
371 0.8075 0.9175 f t eh 0188	y,f
10056 0.3825 0.5825 g s ih 1571	g,hh
20836 0.57 0.79 v ax eh 2294	v,g
26004 0.39 0.59 w t eh 2741	w,s
10137 0.41 0.63 s k t 4926	s,aa
20532 0.58 0.83 l ax ae 2294	g,l
19632 0.585 0.715 b v ih 3347	s,b
702 0.475 0.715 b v ih 2294	b,d
14370 0.81 0.92 n ax ih 8824	y,n
9151 0.3525 0.6025 r eh ax 3851	p,r
10885 0.4775 0.6175 d ax ae 5189	v,d
9834 0.3725 0.5625 l ax ih 1571	y,l
12518 0.3725 0.5625 v eh ax 2741	v,n
14409 0.78 0.92 b v ih 4926	p,b
24098 0.515 0.675 d v ih 3851	w,d
582 0.785 0.915 l ax ih 8824	y,l
12023 0.6425 0.8425 n ax ae 3347	s,n
16196 0.42 0.69 v z eh 3851	y,v
16511 0.6175 0.7975 w ax uh 3851	w,g
20392 0.6275 0.7575 n ax ih 8824	n,w
3525 0.7075 0.8975 f v ih 8824	f,hh
18908 0.5325 0.7025 n eh ax 2294	v,n
5475 0.675 0.875 n ax ae 1571	n,k
23940 0.61 0.82 t s aa 2294	t,f
16643 0.485 0.655 n ax ih 3851	n,w
1751 0.505 0.655 hh ax ae 0511	p,hh
15955 0.5875 0.7775 d ax ae 4926	v,d
13196 0.72 0.88 z eh ax 4926	z,f
17870 0.3975 0.6575 n ae s 0188	v,n
2308 0.38 0.69 l ae s 8193	t,l
7727 0.2475 0.6375 m ax ae 6895	d,m
1674 0.6975 0.9175 d ae s 6509	z,d
18466 0.6025 0.8025 n ax ae 2294	n,l
22147 0.6925 0.8425 v ax ae 8824	k,v
21079 0.4975 0.6875 d ax ae 8193	z,d
26086 0.47 0.68 k ae s 5189	m,k
21963 0.495 0.705 hh ax ih 8193	f,hh
16922 0.3975 0.7975 p ax ae 8193	p,f
440 0.6175 0.9075 hh ax ae 8824	n,hh
24310 0.3175 0.5875 r eh ax 8193	r,hh
16765 0.5925 0.8525 n ae s 3347	v,n
14196 0.4775 0.8575 k s eh 2741	k,w
16525 0.5575 0.7575 n ae s 2294	n,k
12332 0.6125 0.8825 v ae s 8824	v,l
3046 0.7475 0.9275 r t eh 1571	r,t
20751 0.5125 0.6725 m eh ax 4926	r,m
5737 0.545 0.635 hh v ih 5802	s,hh
20899 0.615 0.805 r t eh 3851	r,y
11921 0.4925 0.6725 m t eh 5802	m,k
12348 0.5875 0.8075 n ae s 1571	p,n
5459 0.2 0.55 aa s f 6895	t,aa
15203 0.6075 0.8475 m ax ae 8193	n,m
24165 0.5175 0.7775 z ae s 2294	z,v
20346 0.3275 0.5575 b d ao 3851	g,b
17854 0.7925 0.9425 g t eh 0188	g,t
12921 0.69 0.84 v eh ax 3347	k,v
11448 0.3475 0.5875 r t eh 3347	r,g
10307 0.4225 0.5825 n ih hh 5189	f,n
17067 0.565 0.875 w s eh 3347	w,p
2194 0.66 0.95 w t eh 1571	w,hh
19115 0.715 0.925 s ax ae 5802	g,s
20686 0.3025 0.5625 s ax p 5802	s,aa
20132 0.445 0.745 n ae s 8193	v,n
22425 0.615 0.755 d eh ax 3851	d,l
20744 0.3325 0.6825 k ax ae 2294	k,l
5814 0.3725 0.6325 f ax ae 5802	p,f
11674 0.36 0.62 d ax ae 5189	d,n
24658 0.57 0.69 v eh ax 0511	v,f
20875 0.6025 0.7725 n ax ih 3851	y,n
14586 0.495 0.675 n ax ae 0511	v,n
1790 0.335 0.645 s t eh 1571	t,s
17586 0.4 0.57 m ax ae 3851	m,s
4105 0.4025 0.5925 l eh ax 5189	z,l
322 0.595 0.735 n ax ih 8824	n,hh
11476 0.2575 0.5775 t s aa 0511	g,t
15524 0.175 0.565 v ax ae 8193	v,hh
12332 0.6125 0.8825 v ae s 8824	v,b
14407 0.5775 0.8075 m ax ae 5189	f,m
18103 0.59 0.78 z ax ae 5802	z,hh
23259 0.5475 0.8175 l ax ae 1571	k,l
8694 0.495 0.825 n ae s 8193	v,n
14402 0.4275 0.7275 n ax ae 5189	n,k
13185 0.625 0.825 r t eh 2294	w,r
7201 0.475 0.705 l ax ih 3851	y,l
15145 0.66 0.83 d ax ih 3851	d,y
23536 0.625 0.875 hh v ih 8193	hh,l
24591 0.69 0.89 b ax ih 6509	b,f
13413 0.3825 0.6625 l ax ae 1571	f,l
25962 0.5725 0.8225 n ae s 2294	n,l
22563 0.6975 0.8675 r eh ax 4926	r,hh
16716 0.255 0.565 l ax ae 0511	p,l
6020 0.445 0.725 d ax ao 6895	d,y
329 0.4275 0.6175 r eh ax 2294	r,t
4165 0.7275 0.8375 v eh ax 0511	v,p
23695 0.7625 0.9325 k ax ae 5802	t,k
10940 0.4125 0.6325 p ax ae 2294	p,b
2203 0.5025 0.6825 r t eh 5802	r,f
3346 0.63 0.8 n eh ax 0511	d,n
21330 0.56 0.72 n eh ax 1571	f,n
9243 0.2225 0.8125 z ax ae 8824	z,f
8875 0.4825 0.7525 hh ax ih 2741	n,hh
8304 0.575 0.775 l eh ax 5189	z,l
10201 0.6325 0.8125 n ax ae 4926	n,k
18552 0.39 0.6 t ae s 0511	v,t
10457 0.6975 0.9475 s t eh 0188	g,s
16400 0.6875 0.8675 n aa d 6509	r,n
8968 0.5175 0.6775 r aa d 8824	r,n
23880 0.545 0.705 s k t 5802	s,aa
26288 0.5125 0.6925 n aa d 2294	r,n
12983 0.61 0.87 t ax ae 2294	t,d
11666 0.395 0.665 n ax ae 1571	v,n
12891 0.4075 0.5775 n g ih 5189	n,w
23136 0.715 0.875 r v ih 8824	r,m
9460 0.2375 0.5575 t aa d 2741	t,z
18686 0.2475 0.5675 p ax uh 2741	p,f
12004 0.6125 0.8025 v eh ax 6509	v,t
25022 0.645 0.855 v eh ax 0511	v,n
17229 0.65 0.89 s eh ax 0511	m,s
10457 0.6975 0.9475 s t eh 0188	s,hh
10544 0.5475 0.6975 d eh ax 8193	r,d
4737 0.525 0.715 r eh ax 6895	r,m
13373 0.745 0.925 v ax ih 6895	v,g
371 0.8075 0.9175 f t eh 0188	g,f
25519 0.53 0.65 v eh ax 3851	v,n
25985 0.4625 0.6625 s eh ax 6509	s,n
12404 0.59 0.79 n eh ax 5189	n,k
7353 0.4675 0.6975 r eh ax 0188	p,r
10086 0.52 0.68 v v ih 8824	v,r
12962 0.2025 0.5825 w s aa 4926	w,f
16935 0.515 0.715 r aa d 1571	r,b
20881 0.5 0.79 s t eh 0511	t,s
22014 0.3925 0.5725 r eh ax 5189	p,r
24166 0.7275 0.9075 k ax ae 5189	b,k
291 0.5825 0.7925 hh v ih 3851	t,hh
24365 0.43 0.76 f t eh 6509	f,k
5243 0.535 0.895 b aa d 3851	r,b
6797 0.45 0.74 g d ao 3851	r,g
5200 0.2775 0.5675 l ax ae 8193	b,l
10273 0.5475 0.7375 n ae s 3347	n,b
8899 0.6125 0.7825 z ax ae 6895	z,b
26066 0.4375 0.6275 n ae s 2294	n,l
20999 0.525 0.705 m v ih 6895	f,m
11500 0.3925 0.6725 n ae s 1571	n,m
5034 0.3575 0.5675 l s aa 3347	t,l
4346 0.4125 0.5625 l ax ih 3347	y,l
14918 0.66 0.91 w t eh 5802	w,s
16340 0.4625 0.7525 hh ax ae 8193	v,hh
16150 0.325 0.565 hh ax ae 6509	s,hh
4635 0.48 0.76 d ax ae 6509	g,d
36 0.7325 0.9425 v ax ae 1571	v,hh
19448 0.3225 0.5725 t ax ae 2294	t,p
5544 0.5775 0.8075 s eh ax 6509	m,s
9790 0.595 0.705 b v ih 5802	w,b
14251 0.345 0.615 m ax ae 8193	f,m
20004 0.4025 0.7125 p ax ae 2741	p,k
10482 0.5325 0.8125 t s aa 8193	t,f
4092 0.6025 0.7925 r eh ax 3851	r,f
10417 0.5975 0.8775 t ae s 6895	v,t
12423 0.7 0.91 r eh ax 6509	v,r
13478 0.3625 0.6325 p ax ae 5189	g,p
8227 0.4675 0.6475 n ax ae 0511	f,n
15588 0.35 0.76 n ae s 8193	d,n
11215 0.3225 0.5925 n ae s 4926	n,l
23710 0.4075 0.6475 hh ax ih 8193	hh,y
3172 0.4425 0.6625 n eh s 8824	r,n
16847 0.42 0.67 n ah b 8193	s,n
14177 0.6875 0.8875 r eh ax 2294	r,n
10160 0.545 0.715 n ax ih 0511	n,w
2169 0.6875 0.8975 r eh ax 4926	r,k
18714 0.4175 0.7475 w v ih 3851	w,f
14402 0.4275 0.7275 n ax ae 5189	n,b
22980 0.2725 0.5725 s ax ih 5189	g,s
7923 0.625 0.725 n ax ih 3347	n,w
11613 0.605 0.915 hh ax ih 5802	p,hh
24616 0.6225 0.7825 v eh ax 2741	v,f
3796 0.4375 0.7375 m ax ae 1571	t,m
23511 0.5325 0.7825 r t eh 1571	r,m
7512 0.4925 0.8125 p ax ae 6895	g,p
3346 0.63 0.8 n eh ax 0511	n,k
13776 0.44 0.75 s eh ax 8193	p,s
20403 0.67 0.82 n eh ax 3347	s,n
9151 0.3525 0.6025 r eh ax 3851	l,r
19424 0.1875 0.7075 w s aa 2741	w,l
12404 0.59 0.79 n eh ax 5189	p,n
22882 0.4225 0.5725 y d ao 8193	y,l
13397 0.5125 0.7125 w k ih 5189	w,r
801 0.5725 0.7425 p ae s 2294	p,k
6613 0.6375 0.7875 r t eh 8824	r,b
4776 0.28 0.61 n ae s 2294	v,n
3840 0.4925 0.7225 s ax ih 3851	g,s
25658 0.5525 0.7625 r eh ax 6509	r,k
12935 0.5275 0.9075 m ax ae 4926	g,m
8542 0.4225 0.5725 t eh ax 5189	t,hh
6097 0.3475 0.5675 s eh ax 2294	m,s
22226 0.37 0.62 s t eh 5189	s,hh
7298 0.7 0.9 l ax ae 1571	p,l
7353 0.4675 0.6975 r eh ax 0188	r,hh
14402 0.4275 0.7275 n ax ae 5189	n,l
14586 0.495 0.675 n ax ae 0511	g,n
4423 0.5825 0.7525 n ae s 5189	n,k
6601 0.6125 0.7725 n ax ih 8824	g,n
14832 0.675 0.925 k ax ih 8193	g,k
8591 0.5775 0.8575 r ax ih 4926	r,y
12476 0.5175 0.6975 n ax ae 5189	z,n
2155 0.69 0.9 t eh ax 2741	r,t
17094 0.6125 0.7825 v v ih 3851	v,hh
4355 0.27 0.63 n ae s 8824	v,n
19638 0.4725 0.7825 l ax ae 6509	t,l
13413 0.3825 0.6625 l ax ae 1571	n,l
16012 0.3125 0.5725 n ax ae 3347	t,n
21389 0.435 0.635 n ae s 2294	n,b
5453 0.59 0.79 s t eh 4926	s,hh
20685 0.385 0.635 m v ih 0511	hh,m
2346 0.4575 0.6375 n ih hh 2294	f,n
20351 0.365 0.575 w s eh 2294	v,w
22785 0.5425 0.6525 n ih hh 5189	f,n
1015 0.535 0.785 y t ih 5189	y,n
25220 0.6725 0.8625 hh ax ih 5802	p,hh
4953 0.3225 0.6925 l ax ae 5189	f,l
15552 0.4975 0.6475 r t eh 2294	r,d
17454 0.54 0.86 s ax ae 3851	g,s
12420 0.66 0.94 p ax ae 6509	p,n
8946 0.48 0.74 s ax ae 6509	t,s
7846 0.5675 0.7775 w t eh 2294	k,w
25493 0.4175 0.5675 l ae s 8824	z,l
16643 0.485 0.655 n ax ih 3851	n,hh
12926 0.3825 0.5725 f ax ih 3851	b,f
13253 0.5625 0.7725 r eh ax 3851	r,d
19717 0.585 0.735 m ax ae 8824	z,m
6882 0.455 0.625 s ax ih 8824	g,s
17320 0.565 0.715 hh v ih 3347	z,hh
9008 0.3825 0.6325 hh ax ae 3851	z,hh
681 0.515 0.745 l ax ae 5802	f,l
3105 0.4775 0.8675 p ae s 5802	v,p
22257 0.525 0.885 f t eh 8193	f,d
25022 0.645 0.855 v eh ax 0511	k,v
19002 0.55 0.83 f ax ae 8824	f,m
24365 0.43 0.76 f t eh 6509	y,f
4737 0.525 0.715 r eh ax 6895	p,r
13226 0.67 0.9 hh ax ih 3851	f,hh
4451 0.4975 0.7575 r eh s 3851	r,n
25009 0.635 0.905 t ax ae 5189	g,t
6257 0.2675 0.7175 w s aa 2741	t,w
9772 0.565 0.755 hh ax ih 3347	hh,y
16685 0.3875 0.5975 v eh ax 0511	v,s
7428 0.6825 0.9225 z aa d 6895	t,z
7264 0.3225 0.6025 f ax ae 5802	f,n
10699 0.2225 0.5825 p ax ae 5189	t,p
20836 0.69 0.91 s eh ax 2294	s,n
8633 0.4975 0.7275 s t eh 5189	g,s
21330 0.56 0.72 n eh ax 1571	n,l
3717 0.545 0.775 r aa d 6509	r,b
7827 0.4125 0.9425 k eh s 5189	r,k
10604 0.3425 0.5725 w t eh 5802	t,w
5661 0.3075 0.7475 l ax ae 3347	l,s
5475 0.675 0.875 n ax ae 1571	n,l
6091 0.6775 0.7875 hh ax ih 4926	k,hh
18103 0.59 0.78 z ax ae 5802	z,n
4430 0.2525 0.7125 r eh ax 0511	r,n
24658 0.57 0.69 v eh ax 0511	v,t
7411 0.385 0.635 t s eh 2741	t,w
8903 0.39 0.66 b ax ih 6895	y,b
4255 0.345 0.585 n ax ae 0511	s,n
702 0.475 0.715 b v ih 2294	b,f
10580 0.5375 0.8575 b v ih 5802	r,b
8754 0.6075 0.9375 p ax ae 2741	g,p
6065 0.62 0.81 t s aa 2294	t,l
6801 0.655 0.835 d v ih 6895	z,d
14721 0.685 0.875 n ax ae 0511	n,l
11277 0.3825 0.6925 t s aa 1571	t,f
22986 0.5775 0.7075 n eh ax 5802	p,n
702 0.475 0.715 b v ih 2294	z,b
8105 0.6325 0.8125 s ax ae 5802	p,s
